title,url,image,openTypeList,detail,baseInfoKeyList,baseInfoValueList
非侵染性病害,http://www.baike.com/wiki/非侵染性病害,//www.huimg.cn/entry/images/summary_default270x233.png,农学名词##植物学##病害,由不适宜的物理、化学等非生物环境因素直接或间接引起的植物病害。又称生理性病害。因不能传染，也称非传染性病害。,,
番木瓜黑腐病,http://www.baike.com/wiki/番木瓜黑腐病,http://a2.att.hudong.com/25/39/50200009239445155551394608828_s.jpg,病害,番木瓜黑腐病，拉丁名为 Alternaria sp.，属半知菌亚门，暗色菌科，交链霉菌属真菌。,,
番茄茎基腐病,http://www.baike.com/wiki/番茄茎基腐病,http://a1.att.hudong.com/52/39/50200009239445155316399483040_s.jpg,农业##病害,茄病镰孢引起的茎腐病，初期症状不明显，持续一段时间后，番茄植株呈枯萎状，茎基部产生褐色至深褐色略凹陷斑，向上下及四周扩展，当扩至绕茎1周时，出现枯萎状，与枯萎病相似，拔出根部未见异常。番茄小双胞腔菌侵入番茄后引起茎叶产生褐斑。,中文名：##病原类型：##主要危害作物：##主要为害部位：##外文名：,番茄茎基腐病##茄病镰孢##番茄##茎基部或地下主侧根##Tomato Fusarium stem rot
番木瓜疫病,http://www.baike.com/wiki/番木瓜疫病,//www.huimg.cn/entry/images/summary_default270x233.png,病害,番木瓜疫病，病原菌为寄生疫霉，此病主要为害果实，也会为害根系。发病时在果上出现不规则形、水渍状褐斑，此病斑迅速扩大至全果。,,
柑橘黄斑病,http://www.baike.com/wiki/柑橘黄斑病,http://a3.att.hudong.com/67/54/50200009239445155660549217927_s.jpg,水果种类##病害##病毒,柑橘黄斑病，是子囊菌亚门球腔菌属的柑橘球腔菌侵染所致。病菌以菌丝体在病叶和落叶中越冬。第二年春子囊果释放子囊孢子借风雨等传播。子囊孢子萌发后并不立即侵入叶片，芽管附着在叶片表面伸长发育成表生菌丝，产生分生孢子后再从气孔侵入叶片，经2～4个月潜伏期后才表现症状。该病原菌生长适温为25℃左右，5～6月温暖多雨，最有利子囊孢子的形成、释放和传播为害，是该病发病的高峰期。柑橘种类和品种中以红橘、早橘和朱红最重，甜橙、温州蜜柑等品种较轻。栽培管理粗放、施肥不足的柑园造成树势衰弱；或不注意清园，积累大量菌源，均会加重发病。,中文名：##别名：##病原中文名：##病原拉丁学名：##病原分类地位：##病原类型：##主要危害作物：##主要为害部位：##亚 门：##分布区域：,柑橘黄斑病##脂点黄斑病、脂斑病、褐色小圆星病##柑桔球腔菌##两种：一是Stenella citri；二是叶点霉(Phyllosticta sp)##无性阶段为半知菌亚门##真菌##柑橘##叶片##子囊菌亚门##广见于全国各柑橘产区
甘薯干腐病,http://www.baike.com/wiki/甘薯干腐病,http://a3.att.hudong.com/70/20/20300000009075133890206268313_s.jpg,传媒##农业##教育##病害##知识,甘薯干腐病为甘薯贮藏期的主要病害之一，发生于收获初期和整个贮藏期。发病适温是20至28℃，在30℃以上病情停止发展。,,
甘薯时斑病,http://www.baike.com/wiki/甘薯时斑病,http://a2.att.hudong.com/64/24/20300001385827133894246012385_s.jpg,农学##病害,甘薯时斑病又称斑点病或叶点病，主要为害叶片。叶斑圆形至不规则形，初呈红褐色，后转灰白色至灰色，边缘稍隆起，斑面上散生小黑点，即病原菌分生孢子器。严重时叶斑密布或连合，致叶片局部或全部干枯。,,
甘蓝霜霉病,http://www.baike.com/wiki/甘蓝霜霉病,http://a2.att.hudong.com/77/57/50200009239445155795576719522_s.jpg,病害,中文病名 ： 甘蓝霜霉病；病原类别 ： 真菌 ，属于鞭毛菌亚门。,中文名：##病原类型：##外文名：##属于：##病原：,甘蓝霜霉病##真菌##Peronospora brassicae Gaumann##鞭毛菌亚门##霜霉菌
甘薯丛枝病,http://www.baike.com/wiki/甘薯丛枝病,http://a0.att.hudong.com/30/68/20300001385827133889682500900_s.jpg,农业##植物##病害##病毒,甘薯丛枝病是由类菌原体（ Mycoplasma—like organism简称MLO）引起的一种病害，丛枝病蔓延快、危害大，是甘薯生产的主要病害。在苗床期、大田生长期和窖藏期均可发生，早期染病可致绝收，中、后期染病产量低、质量差。,中文名：##病原中文名：##病原拉丁学名：##病原类型：##主要危害作物：##主要为害部位：,甘薯丛枝病##类菌原体##Mycoplasma—like organism##病毒##甘薯##主蔓、侧枝、叶
甘薯黑疤病,http://www.baike.com/wiki/甘薯黑疤病,http://a3.att.hudong.com/82/83/50200009239445156002837682315_s.jpg,农业##农学##病害##真菌,甘薯黑疤病在生育期或贮藏期均可发生，主要侵害薯苗、薯块，不为害绿色部位。薯苗染病茎基白色部位产生黑色近圆形稍凹陷斑，后茎腐烂，植株枯死，病部产生霉层。薯块染病初呈黑色小圆斑，扩大后呈不规则形轮廓明显略凹陷的黑绿色病疤，病疤上初生灰色霉状物，后生黑色刺毛状物，病薯具苦味，贮藏期可继续蔓延，造成烂窖。,,
高粱紫轮病,http://www.baike.com/wiki/高粱紫轮病,http://a1.att.hudong.com/76/63/20300000057127134024632643111_s.jpg,农业##农学##植物##病害##真菌,高粱紫轮病是在高梁种植期间发生的病害。叶片染病初生短圆形至椭圆形、中央浅紫色四周紫红色的病斑。多发生在叶脉之间，大小2～8×1～3（mm）。有时在叶背可见灰色霉层，即病原菌分生孢子梗和分生孢子。后期霉层不明显或形成黑色小菌核，很易抹掉或脱落。严重时病斑融合成云形，布满叶片，致叶片早枯。叶鞘染病产生边缘紫红色，中央浅紫色椭圆形病斑，大小5～18×3～7（mm），一般不产生广霉层和菌核。,,
高梁丝黑穗病,http://www.baike.com/wiki/高梁丝黑穗病,http://a1.att.hudong.com/86/19/20300000009075133889198480571_s.jpg,传媒##农业##教育##生物##病害##知识##自然,高梁丝黑穗病的英文是Sorghum silk smut；异名有高粱头黑穗病与乌米。该病是高粱生产中主要病害，以种子带菌为主，在土壤中的病菌能存活1年，存活于土壤或粪肥内的冬孢子是主要侵染源。土壤温度偏低或覆土过厚，幼苗出土缓慢易发病。连作地发病重。,中文学名：##界：##门：##纲：,高粱丝轴黑粉菌##真菌界##担子菌亚门##冬孢菌纲
甘薯枯萎病,http://www.baike.com/wiki/甘薯枯萎病,http://a0.att.hudong.com/74/70/20300000057127134024700603603_s.jpg,农业##农学##病害##真菌,甘薯枯萎病，病菌以菌丝和厚垣孢子在病薯内或附着在土中病残体上越冬，成为翌年初侵染源。选用抗病品种如南京92、潮汕白、台城薯、金山247、蓬尾、南薯88号、撩禺、徐州18等较抗病。,,
高粱顶腐病,http://www.baike.com/wiki/高粱顶腐病,http://a4.att.hudong.com/45/96/20300001385827133889964128742_s.jpg,传媒##农业##农学##教育##生物##病害##知识##自然,高粱顶腐病，苗期至成株期都可染病。主要为害高粱外，还可侵染玉米、谷子、水稻、小麦、燕麦、薏苡等禾本科植物。为害的部位是顶部叶片。,中文学名：##界：##门：##亚门：##纲：##目：##科：,亚粘团串珠镰孢##真菌界##真菌门##半知菌亚门##半知菌纲##壳霉目##杯霉科
高粱叶点病,http://www.baike.com/wiki/高粱叶点病,http://a3.att.hudong.com/61/45/20300001385827133896455915313_s.jpg,农业##农学##植物##病害##真菌,高梁叶点病又称斑点病，除侵染高粱外，还可侵染黍、粟、稗、甘蔗、苏丹草等。全株各部位均可发病，主要为害叶片。,,
高粱纹枯病,http://www.baike.com/wiki/高粱纹枯病,http://a0.att.hudong.com/27/46/50200009239445155534460957576_s.jpg,农业##农学##植物##病害##真菌,高梁纹枯病是高粱种植期经常发生的病害，发病后在近地面的茎秆上先产生水浸状病变，后叶鞘上产生紫红色与灰白色相间的病斑。在生育后期或天气多雨潮湿条件下，病部生出褐色菌核。该病也可蔓延至植株顶部，对叶片造成为害。发病重的植株提早枯死。茎基部叶鞘染病初生白绿色水浸状小病斑，后扩大成椭圆形、四周褐色、中间较浅的病斑。叶片染病呈灰绿色至灰白色云状斑，多数病斑融合成虎斑状，致全叶枯死。湿度大时叶鞘内外长出白色菌丝，有的产生黑褐色小菌核。,中文名：##病原中文名：##病原拉丁学名：##病害类型：##主要为害部位：##传播因子：,高粱纹枯病##AG-1-IA和AG一5两个菌丝融合群##Rhizoctonia solani Kühn##真菌##主要为害叶鞘，也可为害叶片##土壤、高粱病残体
冠瘿病,http://www.baike.com/wiki/冠瘿病,http://a4.att.hudong.com/48/06/50200009239445155331064562476_s.jpg,病害,根癌病又称冠瘿病。樱花和月季根癌主要发生在根颈处，也可发生在根部及地上部。病初期出现近圆形的小瘤状物，以后逐渐增大、变硬，表面粗糙、龟裂、颜色由浅变为深褐色或黑褐色，瘤内部木质化。瘤大小不等，大的似拳头大小或更大，数目几个到十几个不等。由于根系受到破坏，故造成病株生长缓慢，重者全株死亡。该病除为害樱花、月季外，还能为害大丽花、丁香、秋海棠、天竺葵、蔷薇、梅花以及林木、果树等300多种植物。,中文名：,根癌病
甘蔗叶灼病,http://www.baike.com/wiki/甘蔗叶灼病,http://a0.att.hudong.com/30/15/20300543562152144672152118161_s.jpg,农业##植物##病害##细菌,甘蔗叶灼病，又名甘蔗白条病，是系统性病害。有慢性型和急性型两种。该菌除侵染甘蔗外，还可侵染玉米、白茅等。蔗种带菌引起下季蔗苗发病，田间可经由蔗刀沾有病茎蔗汁于截切蔗茎时进行传染。广东、福建、台湾均有发生。,,
高粱镰刀菌茎腐病,http://www.baike.com/wiki/高粱镰刀菌茎腐病,http://a1.att.hudong.com/54/48/20300543582830144681482815414_s.jpg,农业##植物##病害##真菌,腐霉菌引起的根腐病，主要表现为中胚轴和整个根系逐渐变褐、变软、腐烂，根系生长严重受阻；植株矮小，叶片发黄，幼苗死亡。,,
高粱黑葱花霉根腐病,http://www.baike.com/wiki/高粱黑葱花霉根腐病,http://a2.att.hudong.com/62/23/20300543582830144699238303946_s.jpg,农业##植物##病害##真菌,苗期、成株期均可发病。苗期染病出现似缺水状的萎蔫，病苗皮层、维管束呈褐色水渍状，细根软化并腐烂。成株染病叶片下垂稍卷曲，老叶片黄化，从叶尖端和叶缘开始干枯。根部染病根、根冠部变褐腐烂。,中文名：##别名：##病原拉丁学名：##病原类型：##主要危害作物：##主要为害部位：,高粱黑葱花霉根腐病##高粱黑葱花霉##Periconia circinata（Mangin）Sacc.##真菌##高粱##根
谷子红叶病,http://www.baike.com/wiki/谷子红叶病,http://a4.att.hudong.com/10/57/20300543498568144626574663344_s.jpg,农业##植物##病害##病毒,谷子红叶病由大麦黄矮病毒引起的一种病害，主要危害谷子、玉米、黍、金狗尾草、青狗尾草、马唐、大画眉草、稗、野古草、大油芒、白羊草、细柄草、早熟禾等，中国北方分布普遍。,,
高粱花叶病,http://www.baike.com/wiki/高粱花叶病,http://a2.att.hudong.com/22/51/20300543582848144716517116706_s.jpg,农业##植物##病害##病毒,高粱花叶病--植物疾病，病原中文名甘蔗花叶病毒 ，主要症状为在叶片上出现不规则卵圆形至长圆形斑，浅绿色，与中脉平行，但不受叶脉限制。新展开幼叶症状明显。有些品种产生坏死斑，韧皮部坏死，叶片扭曲，有的矮化。,,
根癌病,http://www.baike.com/wiki/根癌病,http://a4.att.hudong.com/48/06/50200009239445155331064562476_s.jpg,病害,根癌病又称冠瘿病。樱花和月季根癌主要发生在根颈处，也可发生在根部及地上部。病初期出现近圆形的小瘤状物，以后逐渐增大、变硬，表面粗糙、龟裂、颜色由浅变为深褐色或黑褐色，瘤内部木质化。瘤大小不等，大的似拳头大小或更大，数目几个到十几个不等。由于根系受到破坏，故造成病株生长缓慢，重者全株死亡。该病除为害樱花、月季外，还能为害大丽花、丁香、秋海棠、天竺葵、蔷薇、梅花以及林木、果树等300多种植物。,中文名：,根癌病
高粱柱黑穗病,http://www.baike.com/wiki/高粱柱黑穗病,http://a4.att.hudong.com/05/91/20300001051406136669918339934_s.jpg,农业##植物##病害##真菌,高粱柱黑穗病是我国姚建业等新发现的病害。病株多数粗缩矮化，株高仅40cm左右。该病为系统侵染、幼芽侵染，以种子带菌为主。山西6月下旬始见发病，目前尚未研究出防治方法。,,
果树根癌病,http://www.baike.com/wiki/果树根癌病,http://a2.att.hudong.com/52/81/01200000223669134427812401042_s.jpg,病害,果树根癌病是果树上常见的一种病害，尤以苗圃发生较多，可为害苹果、梨、桃、杏、李等多种果树。,中文名：,果树根癌病
谷子胡麻斑病,http://www.baike.com/wiki/谷子胡麻斑病,http://a0.att.hudong.com/87/43/20300543498568144626436409622_s.jpg,农业##植物##病害##真菌,谷子胡麻斑病，病原菌侵染谷子的叶片、叶鞘和穗部，苗期与成株期皆可发病。病株叶片上生椭圆形黑褐色病斑，多数长2～5毫米，有的可达9～10毫米。病斑可相互连接，也可汇合形成较大的斑块，引起叶片枯死。,中文名：##病原拉丁学名：##病原分类地位：##病原类型：##主要危害作物：,谷子胡麻斑病##Bipolaris setariae(Saw．)Shoem．##半知菌亚门，丝孢纲，丝孢目，暗色菌科，离蠕孢属##真菌##谷子
高粱青霉颖枯病,http://www.baike.com/wiki/高粱青霉颖枯病,http://a1.att.hudong.com/44/24/20300543547369144695247062945_s.jpg,农业##植物##病害##真菌,高粱青霉颖枯病，主要为害穗部。灌浆初期开始发病，初期颖壳由绿色变为褐色或灰色，胚轴变灰变暗。颖壳与枝梗连接处的组织逐渐变为红色至暗红色，后坏死或干枯，致籽粒秕瘦变小，颖壳张开度减小，似睁不开眼状。,,
谷子纹枯病,http://www.baike.com/wiki/谷子纹枯病,http://a1.att.hudong.com/06/71/50200009239445156004713728388_s.jpg,病害,谷子纹枯病（Rhizoctonia solani Kühn），真菌病毒，主要危害谷子。,,
果树缺氮症,http://www.baike.com/wiki/果树缺氮症,http://a2.att.hudong.com/58/41/50200009239445155795418066324_s.jpg,农业##园艺##病害,果树缺氮症主要原因时缺少氮。氮是合成植物体内氨基酸的重要元素，也是核酸、磷酸、叶绿素、多种维生素的主组成部分。所以，氮是植物生长不可缺乏的物质。果园缺氮，常引起果树生理失调，形成缺氮症。,中文名：##别名：##临床表现：##常用药物：##常见病因：,果树缺氮症##果树缺氮症##叶片变浅绿色至黄色##一般施用氮素化肥如尿素##土壤瘠薄、管理粗放、缺肥和杂草多
高粱炭疽病,http://www.baike.com/wiki/高粱炭疽病,http://a0.att.hudong.com/02/59/20300543566590144688597474551_s.jpg,农业##植物##病害##真菌,高粱炭疽病，从苗期到成株期均可染病。苗期染病为害叶片，导致叶枯，造成高粱死苗。叶片染病病斑梭形，中间红褐色，边缘紫红色，病斑上现密集小黑点，即病原菌分生孢子盘。,中文名：,高粱炭疽病
高粱球腔菌叶斑病,http://www.baike.com/wiki/高粱球腔菌叶斑病,http://a2.att.hudong.com/11/98/20300543582830144710988031801_s.jpg,农业##植物##病害##真菌,高粱球腔菌叶斑病，主要为害叶片。初在叶片上形成不规则形病斑，淡褐色，边缘红褐色或紫红色，后期病部生小黑点，即病原菌子囊壳。,,
高粱靶斑病,http://www.baike.com/wiki/高粱靶斑病,//www.huimg.cn/entry/images/summary_default270x233.png,农业##植物##病害##真菌,高粱靶斑病 ，病原菌随田间地表的病残体和村庄内外堆积的秸秆越冬，翌年春季越冬菌丝体产生分生孢子梗和分生孢子。分生孢子随风雨传播，着落在高粱叶片上以后，萌发产生芽管和附着胞，从叶片表皮侵人。在一个生长季节中有多次再侵染，使病情逐渐加重。,中文名：,高粱靶斑病
高粱长粒黑穗病,http://www.baike.com/wiki/高粱长粒黑穗病,http://a4.att.hudong.com/84/54/20300541933553136602543874705_s.jpg,农业##植物##病害##真菌,高粱长粒黑穗病，其病原中文名：埃伦团黑粉菌，拉丁学名：Sorosporium ehrenbergii Kühn，属于担子菌亚门真菌。主要危害高粱的穗部，病菌以冬孢子粘附在种子表面或在土壤中越冬，传播途径不详。导致发病条件：播种过早，土壤温度低或墒情不好，播后覆土过厚。防治方法：生产上主要应通过选育抗病品种。,,
高粱紫斑病,http://www.baike.com/wiki/高粱紫斑病,http://a0.att.hudong.com/73/22/20300543582830144699226447872_s.jpg,农业##植物##病害##真菌,高粱病的一种，为害部位在叶片和叶鞘，苗期即可发病，病斑上产生分生孢子通过气流传播，进行重复侵染，使病菌不断扩散，严重时高粱叶片从下向上提前枯死。,中文名：##病原中文名：##病原拉丁学名：##病原类型：##主要危害作物：##主要为害部位：,高粱紫斑病##高粱尾孢##Cercospora sorghi Ellis&Everhart##真菌##高粱##叶片和叶鞘
甘薯叶斑病,http://www.baike.com/wiki/甘薯叶斑病,http://a4.att.hudong.com/45/99/20300543535009144671994244973_s.jpg,农业##植物##病害##真菌,主要为害叶片。叶斑圆形至不规则形，初呈红褐色，后转灰白色至灰色，边缘稍隆起，斑面上散生小黑点，即病原菌分生孢子器。严重时叶斑密布或连合，致叶片局部或全部干枯。,中文名：,甘薯叶斑病
高粱散黑穗病,http://www.baike.com/wiki/高粱散黑穗病,http://a4.att.hudong.com/62/03/50200009239445155998035458771_s.jpg,农业##植物##病害##真菌,病株稍有矮化，茎较细，叶片略窄，分蘖稍增加，抽穗较健穗略早。病株花器多被破坏，子房内充满黑粉，即病原菌的冬孢子。病粒破裂以前有一层白色至灰白色薄膜包裹着，孢子成熟以后膜破裂，黑粉散出，黑色的中柱露出来，系寄主维管束的残余组织。,,
高粱细菌性红条病,http://www.baike.com/wiki/高粱细菌性红条病,http://a0.att.hudong.com/73/98/01300000582386130217987407447_s.jpg,农业##农学##植物##病害##细菌,高粱细菌性红条病主要为害叶片。叶斑初呈水渍状窄细的小条斑，扩展后变为浅红褐色。有的病斑中央变成褐色，边缘红色，在条斑上间断出现宽的长卵形病斑。,中文名：##病原拉丁学名：##病原类型：##主要危害作物：##主要为害部位：,高粱细菌性红条病##Xanthomonascampestrispv.holcicola（Elliott）Dye.##细菌##谷子，高粱##叶
高粱镰刀菌穗腐病,http://www.baike.com/wiki/高粱镰刀菌穗腐病,http://a2.att.hudong.com/04/91/20300543631828148342919530427_s.jpg,农业##植物##病害##真菌,高粱镰刀菌穗腐病(病原拉丁学名 Fusarium moniliforme Sheld)主要为害花序和籽粒，也可引致茎腐或根腐，湿润地区还可为害叶片。花序染病重点发生在抽穗前，受害花序谷粒覆盖有白色至粉红色菌丝，并在菌丝上产生粉状物，即病原菌的分生孢子梗和分生孢子。,,
甘蓝黑茎病,http://www.baike.com/wiki/甘蓝黑茎病,http://a4.att.hudong.com/33/27/20300543547369144697277538566_s.jpg,植物##病害##蔬菜,甘蓝黑茎病 甘蓝黑茎病多发生在高温、高湿地区和季节，苗期和成株期均可受害，严重时引起死株。 症状苗期和成株期均可发病。苗期在子叶、真叶和幼茎上产生浅褐色病斑，圆形或椭圆形，其上散生黑色小斑点，为分生孢子器；幼茎上的病斑稍微凹陷。重病苗很快枯死。成株期叶部病斑与苗期相同，并在主根侧根上生紫黑色条斑，使根部发生腐朽，或从病茎处折倒。 防治无病留种或种子处理：采收无病种子或用50℃温水浸泡种子20分钟灭菌。药剂拌种用50%福美双或DT可湿性粉剂，药剂为种子重量的0.4%。 土壤处理：40%福美双可湿性粉剂或40%五氯硝基苯粉剂，按每平方米8～10克药剂，掺拌30～40公斤细干土，播种时撒于床面。 轮作：发病重的田块及时改茬，间隔3年以上与非十字科蔬菜轮作，与大田作物间作较好。,,
谷子粒黑穗病,http://www.baike.com/wiki/谷子粒黑穗病,http://a1.att.hudong.com/37/00/50200009239445155662009055506_s.jpg,农业##植物##病害##真菌,谷子粒黑穗病 主要为害穗部，通常一穗上只有少数籽粒受害。抽穗前不易发现，较难识别。病穗刚抽出时，因孢子堆外有子房壁及颖片掩盖不易发现。病穗短，直立，大部分或全部子房被冬孢子取代。当孢子堆成熟后全部变黑才显症。病粒较健粒略大或相等。颖片破裂、子房壁膜破裂后散出黑粉，即病原菌冬孢子。,中文名：##别名：##病原拉丁学名：##主要危害作物：##主要为害部位：,谷子粒黑穗病##粟黑粉菌##Ustilago crameri Korn##粟、谷子##穗部
高粱弯孢霉穗腐病,http://www.baike.com/wiki/高粱弯孢霉穗腐病,http://a0.att.hudong.com/61/53/20300543549748144636537094440_s.jpg,农业##农学##植物##病害##真菌,高粱弯孢霉穗腐病，真菌类病害。在高粱各产区均有发生，主要危害部位是穗部。,,
高粱炭腐病,http://www.baike.com/wiki/高粱炭腐病,http://a4.att.hudong.com/54/20/20300543938569148351208021830_s.jpg,农业##农学##植物##病害##真菌,高粱炭腐病，真菌界，球壳孢目、球壳孢科、壳球孢属。高粱全生育期均可发病。根部染病初呈水渍状，后变黑，内部组织崩溃，皮层腐烂并延及侧根。,,
高粱细菌性斑点病,http://www.baike.com/wiki/高粱细菌性斑点病,http://a2.att.hudong.com/37/29/20300543582848144713298585624_s.jpg,农业##农学##植物##病害##细菌,高粱细菌性斑点病，植物病菌危害，属于丁香假单胞菌丁香致病变种。主要危害叶片。病斑圆形至椭圆形，水浸状，大小2～10mm。初呈暗绿色，后中央变浅，边缘红色，有黄色晕圈。湿度大时有菌脓溢出，干燥后呈薄膜状。病斑多时致叶片局部或全部枯死。,中文名：##病原拉丁学名：##病原类型：##主要危害作物：##主要为害部位：,高粱细菌性斑点病##Pseudomonassyringaepv．syringaeVanHall.##细菌##高粱##叶片
甘薯紫纹羽病,http://www.baike.com/wiki/甘薯紫纹羽病,http://a2.att.hoodong.com/06/74/01300000190300121818747385761_s.jpg,农业##农学##植物##病害##真菌##科学##自然科学,主要发生在大田期，为害块根或其它地下部位。病株表现萎黄，块根、茎基的外表生有病原菌的菌丝，白色或紫褐色，似蛛网状，病症明显。块根由下向上，从外向内腐烂，后仅残留外壳，须根染病的皮层易脱落。,,
高粱矮花叶病,http://www.baike.com/wiki/高粱矮花叶病,http://a0.att.hoodong.com/17/65/01300000026741119807650546570_s.jpg,农业##植物##病害##病毒,高粱矮花叶病在高粱病整个生育期均可发生，后期发生较重。田间症状分花叶型、坏死型和混合型3种。。除侵染高粱外，还可侵染玉米、谷子、糜子、雀麦草、狗尾草、稗、虎尾草等12种植物。传毒率仅0.03％。在田间病毒主要靠麦二叉蚜、禾谷缆管蚜、桃蚜、玉米蚜等传播。,,
高粱大斑病,http://www.baike.com/wiki/高粱大斑病,http://a1.att.hudong.com/57/18/20300001380319131946188912842_s.jpg,农业##农学##植物##病害##真菌##科学##自然科学,高粱大斑病是高粱产区常见叶部病害，一般从植株下部叶片逐渐向上扩展，雨季湿度大扩展迅速，常融合成大斑致叶片干枯。,,
高粱黑束病,http://www.baike.com/wiki/高粱黑束病,http://a3.att.hudong.com/74/51/01300000582386130199515483341_s.jpg,农业##农学##植物##病害##真菌,高粱黑束病是一种维管束病害，又称导管束黑化病。叶片显症时叶脉上产生褐色条斑，多沿主脉一侧或两侧呈现大的坏死斑，致叶片、叶鞘变为紫色或褐色，严重时叶片干枯，茎秆稍粗，病株上部有分枝现象。,中文名：##别名：##病原中文名：##病原拉丁学名：##主要危害作物：,高粱黑束病##导管束黑化病##直枝顶孢霉##Acremonium stictum W.Gams##高粱
高粱锈病,http://www.baike.com/wiki/高粱锈病,http://a2.att.hudong.com/13/85/20300543523552144628857849223_s.jpg,农业##植物##病害##真菌,高粱锈病，高粱抽穗前后开始发病。初在叶片上形成红色或紫色至浅褐色小斑点，后随病原菌的扩展，斑点扩大且在叶片表面形成椭圆形隆起的夏孢子堆，破裂后露出米褐色粉末，即夏孢子。后期在原处形成冬孢子堆，冬孢子堆较黑，外形较夏孢子堆大些。,中文名：,高粱锈病
高粱立枯病,http://www.baike.com/wiki/高粱立枯病,http://a3.att.hudong.com/86/51/20300543578952144637511229433_s.jpg,农业##农学##植物##病害##真菌,高粱立枯病主要为害幼苗。多发生在2～3叶期，病苗根部红褐色，生长缓慢。病情严重时，幼苗枯萎死亡，引致缺苗。7～8月生育中后期个别地块也有发生，为害根部，引致高粱烂根。,,
高粱豹纹病,http://www.baike.com/wiki/高粱豹纹病,http://a3.att.hudong.com/21/42/20300543224648144618423638640_s.png,农业##植物##病害##真菌,高粱豹纹病，别名：轮纹病，病原中文名：高粱胶尾孢菌，病原拉丁学名：Gloeocercospora sorghi D.Bain.et Edgerton，属半知菌亚门。寄主高粱。危害流行年份可引起大片高粱早期枯死。主要为害叶片和叶鞘。,,
高粱丝黑穗病,http://www.baike.com/wiki/高粱丝黑穗病,http://a2.att.hudong.com/84/06/50200009239445155998064321505_s.jpg,农业##农学##植物##病害##真菌##科学##自然科学,病株矮于健株。发病初期病穗穗苞很紧，下部膨大，旗叶直挺，剥开可见内生白色棒状物，即乌米。苞叶里的乌米初期小，指状，逐渐长大，后中部膨大为圆柱状，较坚硬。乌米在发育进程中，内部组织由白变黑，后开裂，乌米从苞叶内外伸，表面被覆的白膜也破裂开来，露出黑色丝状物及黑粉，即残存的花序维管束组织和病原菌冬孢子。叶片染病在叶片上形成红紫色条状斑，扩展后呈长梭形条斑，后期条斑中部破裂，病斑上产生黑色孢子堆，孢子量不大。,,
甘薯瘟病,http://www.baike.com/wiki/甘薯瘟病,http://a2.att.hudong.com/15/44/50200009239445155795441990063_s.jpg,农业##植物##病害##细菌,甘薯瘟病，作物病害，病原是青枯假单胞菌。主要危害甘薯。,中文名：##别名：##病原中文名：##病原拉丁学名：##病原类型：##主要危害作物：,甘薯瘟病##细菌性枯萎病、青枯病##青枯假单胞菌##Pseudomonas solanacearum pv．batatae(Smith)Smith##细菌##甘薯
高粱苗枯病,http://www.baike.com/wiki/高粱苗枯病,http://a3.att.hudong.com/15/18/50200009239445156015182063206_s.jpg,农业##农学##植物##病害##真菌##科学##自然科学,高粱苗枯病，在PDA培养基上生长快，子座黄色至褐色，气生菌丝白色至淡粉红色，具大小两种分生孢子。大型分生孢子新月形略弯，向两端渐尖削，顶端略钝，另一端较锐，具隔膜3～4个，3隔膜者大小22～39×2.5～3.5（μm）。小型分生孢子串球状，单胞，无色，长椭圆形或纺锤形，大小4～30×1.5～5（μm）。无厚垣孢子。有性态为Gibberella fujikuroi（Saw.）Wr.称藤仓赤霉，属子囊菌亚门真菌。病菌发育最适温度为25℃，致死温度54℃时6分钟，对阳光抗力强。,,
高粱细菌性条纹病,http://www.baike.com/wiki/高粱细菌性条纹病,http://a2.att.hudong.com/21/93/01300000582386130217938548328_s.jpg,农业##农学##植物##病害##细菌,高粱细菌性条纹病，病斑沿叶脉形成浅红色至浅紫红色条状纹，宽约1～3mm。少数品种为黄褐色，病斑发亮，不呈水浸状，别于细菌性红条病。病斑多时形成红色大斑，致病叶变红干枯。,,
高粱霜霉病,http://www.baike.com/wiki/高粱霜霉病,http://a1.att.hudong.com/57/91/20300543140711144629911160448_s.jpg,农业##农学##植物##病害##真菌,高粱霜霉病侵入高粱以系统或局部形式发病。多为害叶片。苗期染病叶片上出现褪绿或浅黄白色区域，湿度大时叶背生出白色霉状物。,,
根颈腐烂病,http://www.baike.com/wiki/根颈腐烂病,//www.huimg.cn/entry/images/summary_default270x233.png,农业##园艺##病害,根颈腐烂病又叫报腐烂病，它是由一种真菌侵害瑞香而引起较严重病害。,,
高粱煤纹病,http://www.baike.com/wiki/高粱煤纹病,http://a3.att.hudong.com/55/54/50200009239445155811543957333_s.jpg,农业##农学##植物##病害##真菌##科学##自然科学,中文名：高粱煤纹病别名：高粱条斑病,,
